#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
30             22        0.18352      0.0622462    -5.5997e-06    0.000792434
30             23      -0.186371      0.0582235    3.84626e-05    0.000686867
30             24      -0.180235      0.0660779   -2.99702e-05    0.000868904
30             25       0.181549      0.0629249    2.28057e-05    0.000784296
30             26      -0.192822      0.0522077    -5.4973e-05    0.000716025
30             27       0.185577      0.0623617     2.8734e-05    0.000785527
30             28       0.183651      0.0605754    3.63372e-07    0.000834418
30             29      -0.184154      0.0645576    2.98314e-05     0.00080346
30             30           0.25              0    0.000769007     0.00158619
30             31      -0.183972      0.0657456    3.70145e-05    0.000980915

31              0      0.0627776       0.266685   -0.000849253     0.00827991
31              1      -0.071095       0.271057    4.65002e-05     0.00791264
31              2       0.100297       0.272253   -0.000179518     0.00807223
31              3     -0.0888632       0.279872    -0.00026907     0.00845897
31              4     -0.0610806       0.270565   -0.000475929     0.00832025
31              5      0.0550118       0.281207    0.000153405     0.00805694
31              6     -0.0740043       0.280656   -0.000112757     0.00809963
31              7      0.0947262       0.272577    0.000219614     0.00827158
31              8      0.0559314       0.276535   -0.000132738      0.0084146
31              9     -0.0354847       0.278876    0.000181164     0.00819803
31             10       0.061846       0.275988   -0.000172154     0.00863063
31             11     -0.0739421       0.276705   -4.61126e-05     0.00854392
31             12     -0.0353599       0.282182   -3.06002e-05      0.0086088
31             13      0.0579502       0.275762   -3.13707e-05     0.00826494
31             14     -0.0693759       0.278501    0.000177031         0.0084
31             15      0.0630417       0.278958    0.000126226     0.00838564
31             16       0.181435      0.0647319    3.18043e-05    0.000943339
31             17      -0.175237      0.0686741    5.30307e-05    0.000949745
31             18       0.178825      0.0636577    1.05828e-05    0.000875221
31             19      -0.183003      0.0632906   -6.89961e-06    0.000991161
31             20       -0.17626      0.0661516    2.52301e-05    0.000907561
31             21       0.179504      0.0661056    8.33723e-08    0.000858416
31             22      -0.181094      0.0639089   -1.77134e-05    0.000944495
31             23        0.17996      0.0652495    3.35632e-06    0.000791182
31             24        0.17646      0.0727175   -1.57937e-05     0.00118001
31             25      -0.181665      0.0649464   -2.09909e-05     0.00103594
31             26        0.18438      0.0638855    2.58267e-05    0.000933539
31             27      -0.179789      0.0674029    3.39501e-05    0.000894245
31             28      -0.183004      0.0647802    5.20404e-05    0.000989166
31             29       0.181958      0.0621274   -1.44269e-05     0.00095203
31             30      -0.183972      0.0657456    3.70145e-05    0.000980915
31             31           0.25              0     0.00101633     0.00204082

