#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
14             24       0.328071      0.0830902    8.72307e-07    5.39169e-05
14             25      -0.327795      0.0832916   -2.28926e-06    5.32835e-05
14             26        0.32799      0.0831051    6.15553e-07    5.37122e-05
14             27      -0.327803       0.083603   -6.26021e-07     5.3513e-05
14             28      -0.327662      0.0833329    6.39304e-07    5.33704e-05
14             29       0.327682      0.0834313   -2.09307e-06    5.45547e-05
14             30      -0.327548      0.0836599   -1.06984e-07    5.47399e-05
14             31       0.327986      0.0832414    6.49067e-07    5.25828e-05

15              0       0.995301     0.00458507      0.0167726      0.0177565
15              1      -0.995041     0.00490737      0.0168695      0.0177108
15              2       0.995271     0.00469057      0.0170822      0.0178823
15              3      -0.996213     0.00372883      0.0172505       0.018226
15              4      -0.994956     0.00495223      0.0167522      0.0176337
15              5        0.99475      0.0053098      0.0169025      0.0179038
15              6      -0.994848     0.00518718      0.0170816      0.0180078
15              7       0.995312     0.00462668      0.0172275      0.0180098
15              8       0.995413     0.00468218      0.0170924      0.0177666
15              9      -0.994964     0.00506155      0.0171241      0.0181375
15             10       0.995487     0.00456347      0.0173726      0.0183175
15             11      -0.996275     0.00377336       0.017399      0.0180765
15             12      -0.996262     0.00375839      0.0170116      0.0177413
15             13       0.995507     0.00432006      0.0169017      0.0175943
15             14      -0.996304     0.00355522      0.0174309      0.0181726
15             15              1              0      0.0180415      0.0187535
15             16      -0.328428      0.0831999   -1.06427e-06     5.3155e-05
15             17       0.328115      0.0832797    3.95067e-07    5.28896e-05
15             18       -0.32833       0.083389   -3.97066e-07    5.25595e-05
15             19         0.3285      0.0831185    6.90938e-07    5.39095e-05
15             20       0.328176      0.0829991   -1.40748e-06    5.18891e-05
15             21      -0.328284      0.0829897   -3.33937e-07    5.24276e-05
15             22       0.328254       0.083109   -1.86878e-06    5.38464e-05
15             23      -0.328284      0.0834808    6.84067e-07    5.43321e-05
15             24      -0.328595      0.0830747    9.86541e-07    5.21042e-05
15             25       0.328277      0.0832082   -2.13141e-06    5.23806e-05
15             26      -0.328482      0.0829422    4.07353e-07     5.2435e-05
15             27       0.328312      0.0834653    -8.0256e-07    5.25825e-05
15             28       0.328162      0.0832344     4.4345e-07    5.24271e-05
15             29        -0.3282      0.0832892   -2.38718e-06     5.3791e-05
15             30        0.32805      0.0835927   -1.96745e-07    5.36496e-05
15             31      -0.328497      0.0831311    3.94644e-07    5.28836e-05

16              0      -0.328367      0.0824209   -1.35414e-06    5.19743e-05
16              1       0.329085      0.0816936   -1.00607e-06    5.27994e-05
16              2      -0.328404       0.082608   -1.11686e-06    5.28604e-05
16              3       0.328905      0.0821662   -1.23775e-06    5.30085e-05
16              4       0.328903      0.0826442   -1.66616e-06    5.25094e-05
16              5      -0.328742      0.0830589    -1.4038e-06    5.28752e-05
16              6       0.328767      0.0836867   -1.19645e-06    5.30591e-05
16              7      -0.328221      0.0826647    -1.1169e-06    5.35482e-05
16              8      -0.328026      0.0834409   -1.10212e-06     5.3623e-05
16              9       0.327494      0.0842764   -1.20554e-06    5.34641e-05
16             10      -0.327443      0.0842379   -1.05868e-06    5.39858e-05
16             11       0.327655      0.0838754   -8.34663e-07    5.36166e-05
16             12        0.32873      0.0831447   -1.47124e-06    5.24276e-05
16             13      -0.328619      0.0819685   -1.35272e-06     5.2199e-05
16             14       0.327924      0.0832889   -9.76523e-07    5.29978e-05
16             15      -0.328428      0.0831999   -1.06427e-06     5.3155e-05
16             16           0.25              0    1.56967e-07    4.29259e-07
16             17      -0.249207    0.000775412     -2.061e-09    1.58267e-07
16             18       0.249201    0.000794215   -3.01358e-10      1.455e-07
16             19      -0.249209    0.000777518    1.17831e-09    1.51355e-07
16             20      -0.249222    0.000780572     -3.601e-10    1.56458e-07
16             21       0.249205    0.000780797    1.21116e-09    1.53386e-07
16             22      -0.249207     0.00079529    1.90666e-09    1.58741e-07
16             23        0.24921    0.000787431    4.16112e-10    1.55179e-07
16             24       0.249198    0.000789119    9.87893e-10    1.49517e-07
16             25      -0.249201    0.000792883    1.24786e-09    1.63025e-07
16             26       0.249205    0.000775433   -2.17625e-09    1.55822e-07
16             27      -0.249202    0.000790592    1.77338e-09    1.45935e-07
16             28      -0.249208    0.000780194    1.76935e-10    1.49558e-07
16             29       0.249202    0.000786447    1.98216e-09    1.61005e-07
16             30      -0.249207    0.000786776    1.17708e-09    1.55935e-07
16             31       0.249211    0.000766794   -3.30013e-09     1.6216e-07

17              0       0.328037      0.0825835    6.38268e-07     5.2222e-05
17              1      -0.328776      0.0817144    8.02887e-07    5.22657e-05
17              2       0.328099      0.0826231    5.01542e-07    5.33642e-05
17              3      -0.328615      0.0822401    7.29898e-07    5.32861e-05
17              4      -0.328582      0.0827723    5.55655e-07    5.24557e-05
17              5       0.328443      0.0830927    6.82559e-07    5.30844e-05
17              6       -0.32846      0.0837144    5.72107e-07    5.31731e-05
17              7        0.32792      0.0827433    2.89892e-07    5.40597e-05
17              8       0.327724      0.0835774    7.58428e-07    5.28873e-05
17              9      -0.327193      0.0844116    7.68033e-07    5.41223e-05
17             10       0.327147      0.0842336    4.27059e-07    5.33568e-05
17             11      -0.327354      0.0840303    4.77472e-07    5.37719e-05
17             12      -0.328422      0.0833286    7.77841e-07    5.20581e-05
17             13       0.328332      0.0820498    6.25393e-07    5.26991e-05
17             14      -0.327587      0.0833483    4.13586e-07    5.36325e-05
17             15       0.328115      0.0832797    3.95067e-07    5.28896e-05
17             16      -0.249207    0.000775412     -2.061e-09    1.58267e-07
17             17           0.25              0    1.56169e-07    4.18953e-07
17             18       -0.24921    0.000786244    1.92168e-09    1.49999e-07
17             19       0.249201    0.000796982   -1.49265e-10    1.57925e-07
17             20       0.249221    0.000783697    1.90316e-09    1.55319e-07
17             21      -0.249206    0.000806924   -6.39592e-11    1.60126e-07
17             22       0.249206    0.000796236   -2.46569e-10    1.61759e-07
17             23      -0.249217    0.000771306   -2.18902e-09      1.509e-07
17             24      -0.249206    0.000788682   -4.11974e-09    1.51443e-07
17             25       0.249204    0.000795522    4.79392e-10    1.53995e-07
17             26      -0.249214    0.000786432    1.17698e-09     1.4808e-07
17             27       0.249217    0.000769489    1.75714e-09    1.52672e-07
17             28        0.24921    0.000781007   -1.09523e-09     1.4694e-07
17             29      -0.249198    0.000800852   -1.14187e-10    1.55532e-07
17             30       0.249208    0.000789717    4.31774e-10    1.50261e-07
17             31      -0.249213    0.000784826   -6.61277e-10    1.56246e-07

18              0      -0.328249       0.082672   -5.01109e-07    5.21168e-05
18              1       0.328988      0.0818346   -1.94173e-07    5.29596e-05
18              2      -0.328319      0.0828142   -3.05736e-07    5.32473e-05
18              3       0.328805      0.0823531   -6.28886e-07    5.26771e-05
18              4       0.328806      0.0828668   -4.59881e-07    5.22492e-05
18              5      -0.328657      0.0831982    -6.1073e-08    5.28734e-05
18              6       0.328677      0.0838896   -1.91567e-07    5.33795e-05
18              7      -0.328119      0.0828862   -5.57353e-07     5.3699e-05
18              8      -0.327919      0.0836252    1.27288e-08    5.20203e-05
18              9       0.327393      0.0845715   -2.42613e-07    5.29924e-05
18             10      -0.327358      0.0844805    -3.4023e-07     5.3592e-05
18             11       0.327565      0.0841093   -4.41736e-07    5.30276e-05
18             12       0.328625      0.0833628   -1.15091e-07    5.14747e-05
18             13      -0.328518      0.0822625    -1.8593e-07    5.24084e-05
18             14       0.327797      0.0835403   -3.28951e-07    5.37258e-05
18             15       -0.32833       0.083389   -3.97066e-07    5.25595e-05
18             16       0.249201    0.000794215   -3.01358e-10      1.455e-07
18             17       -0.24921    0.000786244    1.92168e-09    1.49999e-07
18             18           0.25              0    1.50552e-07    4.18818e-07
18             19      -0.249215    0.000792076    5.04613e-11    1.58764e-07
18             20      -0.249228    0.000787896   -1.29747e-09    1.74005e-07
18             21        0.24921    0.000793755   -3.85726e-10    1.51059e-07
18             22      -0.249215    0.000793902   -1.24083e-09    1.52308e-07
18             23        0.24922    0.000770848   -7.01031e-11    1.46112e-07
18             24       0.249215    0.000781404   -2.32895e-10    1.54031e-07
18             25      -0.249206    0.000789531    2.87651e-09    1.51983e-07
18             26       0.249218    0.000774283   -1.95234e-09    1.52722e-07
18             27      -0.249211    0.000798203    2.47046e-09    1.53541e-07
18             28      -0.249214    0.000777592    2.11269e-09    1.49906e-07
18             29       0.249209    0.000784432    -1.0061e-09    1.45851e-07
18             30      -0.249217    0.000785532    1.04915e-10    1.59608e-07
18             31        0.24922     0.00077727     1.0894e-09    1.53204e-07

19              0       0.328432      0.0823651    6.46102e-07      5.374e-05
19              1      -0.329157      0.0815419    5.62465e-07     5.3657e-05
19              2       0.328494      0.0824931    7.00766e-07    5.42434e-05
19              3      -0.328957      0.0820605    7.58357e-07    5.41077e-05
19              4      -0.328976      0.0825318     8.4579e-07    5.43745e-05
19              5       0.328825       0.082847     5.0213e-07    5.36982e-05
19              6      -0.328831      0.0836047    6.62772e-07    5.37928e-05
19              7       0.328272      0.0825646    9.09144e-07    5.46237e-05
19              8       0.328095      0.0833892    6.56162e-07    5.45867e-05
19              9      -0.327566      0.0842314    5.47628e-07    5.44753e-05
19             10       0.327535      0.0841373    4.33943e-07    5.48606e-05
19             11      -0.327729      0.0838215    6.72412e-07    5.42647e-05
19             12      -0.328832      0.0830776    7.80647e-07     5.2996e-05
19             13       0.328733      0.0819306    6.71146e-07    5.35275e-05
19             14      -0.328005      0.0831332    3.01548e-07    5.45369e-05
19             15         0.3285      0.0831185    6.90938e-07    5.39095e-05
19             16      -0.249209    0.000777518    1.17831e-09    1.51355e-07
19             17       0.249201    0.000796982   -1.49265e-10    1.57925e-07
19             18      -0.249215    0.000792076    5.04613e-11    1.58764e-07
19             19           0.25              0    1.52373e-07    4.07257e-07
19             20       0.249216    0.000792415    2.51785e-09     1.5593e-07
19             21      -0.249214    0.000779931   -1.26712e-09    1.60211e-07
19             22        0.24921     0.00077836    1.01414e-09    1.46016e-07
19             23      -0.249209    0.000780065   -2.76474e-10     1.4178e-07
19             24      -0.249211     0.00078599   -2.12742e-10    1.46358e-07
19             25        0.24921    0.000786917   -1.06289e-09    1.59499e-07
19             26      -0.249207    0.000789973   -2.90631e-09    1.50909e-07
19             27       0.249209    0.000793672   -2.26727e-09    1.59724e-07
19             28       0.249204    0.000783858   -9.39298e-10    1.45961e-07
19             29      -0.249209    0.000798882    1.39285e-09      1.643e-07
19             30       0.249219    0.000787756    2.82179e-09    1.60171e-07
19             31      -0.249204    0.000780905   -1.25026e-09    1.47637e-07

20              0         0.3281      0.0822802    -1.4304e-06    5.06857e-05
20              1      -0.328844      0.0814995   -1.46924e-06    5.10738e-05
20              2       0.328148      0.0824289   -1.26131e-06    5.16594e-05
20              3      -0.328646      0.0820208   -1.51203e-06    5.15587e-05
20              4      -0.328653       0.082488   -1.40597e-06    5.14624e-05
20              5       0.328509      0.0827802    -1.4215e-06    5.24329e-05
20              6      -0.328497      0.0835553   -1.65202e-06      5.205e-05
20              7       0.327948      0.0825666   -1.66736e-06    5.20477e-05
20              8       0.327755      0.0833171   -1.15829e-06    5.14852e-05
20              9      -0.327218       0.084211    -1.1766e-06    5.23349e-05
20             10       0.327179      0.0841188   -1.36638e-06    5.23376e-05
20             11      -0.327404      0.0837803    -1.5025e-06    5.18413e-05
20             12      -0.328488      0.0830596   -1.50184e-06    5.09391e-05
20             13       0.328383      0.0818337   -1.28021e-06    5.08817e-05
20             14      -0.327652       0.083167   -1.35457e-06     5.2676e-05
20             15       0.328176      0.0829991   -1.40748e-06    5.18891e-05
20             16      -0.249222    0.000780572     -3.601e-10    1.56458e-07
20             17       0.249221    0.000783697    1.90316e-09    1.55319e-07
20             18      -0.249228    0.000787896   -1.29747e-09    1.74005e-07
20             19       0.249216    0.000792415    2.51785e-09     1.5593e-07
20             20           0.25              0    1.51062e-07    4.41566e-07
20             21      -0.249217    0.000775687    2.10622e-10    1.55873e-07
20             22       0.249218    0.000793791    1.21458e-11    1.58321e-07
20             23      -0.249224    0.000783271    7.70126e-10       1.52e-07
20             24      -0.249223    0.000791402   -1.20373e-09    1.48802e-07
20             25        0.24922    0.000784399    1.51196e-09    1.61469e-07
20             26      -0.249235    0.000769623    1.31498e-10    1.64931e-07
20             27       0.249225    0.000777964   -2.75938e-09    1.60351e-07
20             28       0.249216    0.000791031   -1.54613e-09    1.44619e-07
20             29      -0.249223    0.000783763    2.75669e-09    1.58335e-07
20             30       0.249216    0.000768282    2.61825e-10    1.49816e-07
20             31      -0.249218    0.000771583   -7.82547e-10    1.47407e-07

21              0      -0.328215       0.082251    1.32384e-07    5.19461e-05
21              1       0.328939      0.0814616   -8.19478e-08    5.28209e-05
21              2      -0.328269      0.0823335   -4.14025e-07    5.34289e-05
21              3       0.328759      0.0819852   -2.09062e-07    5.25379e-05
21              4       0.328749      0.0824558   -2.69269e-07     5.2835e-05
21              5      -0.328617      0.0828045   -3.02516e-07    5.26399e-05
21              6       0.328619      0.0835124   -2.18689e-07    5.33131e-05
21              7      -0.328059      0.0825406   -2.31745e-07    5.34741e-05
21              8      -0.327896      0.0832406    7.24567e-08    5.28708e-05
21              9       0.327342      0.0841434   -2.06294e-07    5.28507e-05
21             10      -0.327287      0.0840888   -3.65186e-07    5.32745e-05
21             11       0.327507      0.0837662   -4.53749e-07    5.27174e-05
21             12       0.328593      0.0829475   -2.32336e-07    5.22718e-05
21             13      -0.328485      0.0818446   -3.71533e-07    5.18363e-05
21             14        0.32776      0.0830815   -2.90407e-07    5.31591e-05
21             15      -0.328284      0.0829897   -3.33937e-07    5.24276e-05
21             16       0.249205    0.000780797    1.21116e-09    1.53386e-07
21             17      -0.249206    0.000806924   -6.39592e-11    1.60126e-07
21             18        0.24921    0.000793755   -3.85726e-10    1.51059e-07
21             19      -0.249214    0.000779931   -1.26712e-09    1.60211e-07
21             20      -0.249217    0.000775687    2.10622e-10    1.55873e-07
21             21           0.25              0    1.59577e-07    4.64674e-07
21             22      -0.249212    0.000799363    -7.6685e-10    1.55488e-07
21             23       0.249215    0.000778413     1.0953e-09     1.5835e-07
21             24       0.249209    0.000791493    6.33629e-10    1.50215e-07
21             25      -0.249212    0.000778979   -9.71789e-10    1.56373e-07
21             26        0.24923    0.000781972    4.56182e-09    1.53566e-07
21             27      -0.249212     0.00078586   -6.60226e-10    1.53392e-07
21             28      -0.249216    0.000774316     8.3743e-10    1.57839e-07
21             29       0.249221    0.000792704   -3.43186e-10    1.63125e-07
21             30      -0.249213    0.000779608     3.5693e-10      1.774e-07
21             31       0.249208    0.000796925    1.84365e-09     1.5899e-07

22              0       0.328186      0.0823674   -1.75896e-06     5.3173e-05
22              1      -0.328909      0.0816236   -1.84013e-06     5.4177e-05
22              2       0.328225      0.0824438   -2.10994e-06     5.4707e-05
22              3      -0.328748      0.0820408   -1.90687e-06    5.40815e-05
22              4      -0.328725      0.0825839   -2.04237e-06    5.31048e-05
22              5       0.328574      0.0829294   -1.61012e-06    5.40519e-05
22              6      -0.328584      0.0836466    -1.9192e-06    5.55396e-05
22              7        0.32804      0.0826073   -1.60572e-06    5.48868e-05
22              8       0.327883      0.0833262   -1.79176e-06    5.37975e-05
22              9      -0.327332      0.0842411   -2.10815e-06    5.46463e-05
22             10       0.327254      0.0842654   -2.11595e-06    5.58923e-05
22             11      -0.327496      0.0838605    -1.3763e-06    5.52918e-05
22             12      -0.328587      0.0831067   -1.73464e-06    5.34853e-05
22             13       0.328475      0.0820053   -1.66798e-06    5.30631e-05
22             14      -0.327741      0.0832587   -2.04125e-06    5.52082e-05
22             15       0.328254       0.083109   -1.86878e-06    5.38464e-05
22             16      -0.249207     0.00079529    1.90666e-09    1.58741e-07
22             17       0.249206    0.000796236   -2.46569e-10    1.61759e-07
22             18      -0.249215    0.000793902   -1.24083e-09    1.52308e-07
22             19        0.24921     0.00077836    1.01414e-09    1.46016e-07
22             20       0.249218    0.000793791    1.21458e-11    1.58321e-07
22             21      -0.249212    0.000799363    -7.6685e-10    1.55488e-07
22             22           0.25              0    1.62147e-07    4.74574e-07
22             23      -0.249215    0.000781085    3.98306e-10    1.51469e-07
22             24      -0.249197    0.000819876    -3.8795e-10    1.55639e-07
22             25       0.249211    0.000786987   -2.48473e-09    1.56374e-07
22             26      -0.249216    0.000779366   -2.53669e-09    1.57559e-07
22             27       0.249212    0.000782036   -1.22955e-09    1.51321e-07
22             28       0.249216    0.000778396   -3.74958e-09     1.5372e-07
22             29      -0.249203    0.000812222   -5.11008e-10    1.55603e-07
22             30       0.249205     0.00077859   -1.10643e-09    1.62798e-07
22             31      -0.249207    0.000792577   -3.07181e-09    1.57137e-07

23              0      -0.328248      0.0826372    7.63835e-07    5.41529e-05
23              1       0.328965      0.0818513    7.23121e-07    5.40179e-05
23              2      -0.328284      0.0828423    5.72811e-07    5.37746e-05
23              3       0.328791       0.082413    5.01519e-07    5.41124e-05
23              4       0.328759      0.0829528      8.553e-07    5.42331e-05
23              5      -0.328586      0.0832704    7.85184e-07    5.42774e-05
23              6        0.32865      0.0839299    6.87586e-07    5.45778e-05
23              7      -0.328083      0.0829135    6.73715e-07    5.52571e-05
23              8      -0.327876      0.0837096    7.29609e-07      5.445e-05
23              9       0.327358      0.0845334    6.70245e-07    5.50652e-05
23             10      -0.327314      0.0845154    6.45182e-07    5.55881e-05
23             11       0.327536      0.0841552    8.63115e-07    5.47542e-05
23             12       0.328611      0.0834044    6.74662e-07    5.34853e-05
23             13      -0.328517       0.082185    7.92223e-07    5.42029e-05
23             14       0.327773      0.0835631    7.55501e-07    5.45052e-05
23             15      -0.328284      0.0834808    6.84067e-07    5.43321e-05
23             16        0.24921    0.000787431    4.16112e-10    1.55179e-07
23             17      -0.249217    0.000771306   -2.18902e-09      1.509e-07
23             18        0.24922    0.000770848   -7.01031e-11    1.46112e-07
23             19      -0.249209    0.000780065   -2.76474e-10     1.4178e-07
23             20      -0.249224    0.000783271    7.70126e-10       1.52e-07
23             21       0.249215    0.000778413     1.0953e-09     1.5835e-07
23             22      -0.249215    0.000781085    3.98306e-10    1.51469e-07
23             23           0.25              0    1.51245e-07    4.17244e-07
23             24       0.249205    0.000800719    3.25765e-09    1.55491e-07
23             25      -0.249204    0.000801792   -1.18358e-09    1.52497e-07
23             26       0.249206    0.000794336    5.47322e-09    1.56941e-07
23             27      -0.249208    0.000792232    -1.5328e-09    1.49424e-07
23             28      -0.249212    0.000784229   -4.22182e-10     1.5393e-07
23             29       0.249202    0.000794844    1.66601e-09    1.64578e-07
23             30      -0.249212    0.000777923   -2.31777e-09    1.59297e-07
23             31       0.249205    0.000797461     1.5457e-09    1.48249e-07

24              0      -0.328503      0.0823612    9.06075e-07    5.24762e-05
24              1       0.329226      0.0815503     7.7852e-07    5.29208e-05
24              2      -0.328567      0.0823899     5.5053e-07    5.30672e-05
24              3       0.329043      0.0820255    8.37815e-07    5.34118e-05
24              4       0.329077      0.0824682    6.28714e-07    5.25463e-05
24              5      -0.328894      0.0828855    9.18384e-07    5.35659e-05
24              6       0.328916      0.0835795    8.82464e-07    5.39454e-05
24              7      -0.328369      0.0824833    8.17136e-07     5.3607e-05
24              8      -0.328206      0.0833121    6.92298e-07    5.31797e-05
24              9       0.327668      0.0841393    9.35937e-07    5.43417e-05
24             10      -0.327596      0.0840896    7.23482e-07    5.45737e-05
24             11       0.327787      0.0838002    8.83045e-07    5.39346e-05
24             12        0.32889      0.0830535     8.0883e-07    5.24622e-05
24             13      -0.328783      0.0818327    7.65966e-07    5.33204e-05
24             14       0.328071      0.0830902    8.72307e-07    5.39169e-05
24             15      -0.328595      0.0830747    9.86541e-07    5.21042e-05
24             16       0.249198    0.000789119    9.87893e-10    1.49517e-07
24             17      -0.249206    0.000788682   -4.11974e-09    1.51443e-07
24             18       0.249215    0.000781404   -2.32895e-10    1.54031e-07
24             19      -0.249211     0.00078599   -2.12742e-10    1.46358e-07
24             20      -0.249223    0.000791402   -1.20373e-09    1.48802e-07
24             21       0.249209    0.000791493    6.33629e-10    1.50215e-07
24             22      -0.249197    0.000819876    -3.8795e-10    1.55639e-07
24             23       0.249205    0.000800719    3.25765e-09    1.55491e-07
24             24           0.25              0    1.54639e-07    4.38008e-07
24             25      -0.249201     0.00080562    9.16847e-10    1.55163e-07
24             26       0.249222    0.000784664    2.85065e-10    1.55412e-07
24             27      -0.249215     0.00078484    2.27131e-09    1.49003e-07
24             28      -0.249205    0.000778495   -2.23889e-09    1.43834e-07
24             29       0.249217    0.000777131   -2.40592e-10    1.53823e-07
24             30      -0.249206    0.000794426     8.2775e-10     1.5958e-07
24             31       0.249213     0.00079332   -1.74877e-09    1.48565e-07

25              0       0.328219      0.0824568   -2.00454e-06    5.13071e-05
25              1       -0.32895      0.0816439    -2.0066e-06    5.17202e-05
25              2       0.328309      0.0824878   -2.39718e-06    5.23912e-05
25              3       -0.32877      0.0821467   -2.62063e-06    5.21271e-05
25              4      -0.328779      0.0825533   -2.36968e-06    5.12685e-05
25              5       0.328625      0.0828524   -2.13154e-06    5.18876e-05
25              6       -0.32865      0.0836309   -2.35969e-06    5.28342e-05
25              7       0.328092      0.0825927   -2.60497e-06    5.27303e-05
25              8       0.327889      0.0833715   -1.99111e-06    5.25802e-05
25              9       -0.32737      0.0842013   -2.03775e-06    5.26005e-05
25             10       0.327316      0.0842309   -2.72442e-06    5.27828e-05
25             11      -0.327529      0.0838546   -2.36311e-06    5.23302e-05
25             12      -0.328589      0.0831549   -2.05566e-06    5.14913e-05
25             13       0.328508      0.0819694   -2.09061e-06    5.18254e-05
25             14      -0.327795      0.0832916   -2.28926e-06    5.32835e-05
25             15       0.328277      0.0832082   -2.13141e-06    5.23806e-05
25             16      -0.249201    0.000792883    1.24786e-09    1.63025e-07
25             17       0.249204    0.000795522    4.79392e-10    1.53995e-07
25             18      -0.249206    0.000789531    2.87651e-09    1.51983e-07
25             19        0.24921    0.000786917   -1.06289e-09    1.59499e-07
25             20        0.24922    0.000784399    1.51196e-09    1.61469e-07
25             21      -0.249212    0.000778979   -9.71789e-10    1.56373e-07
25             22       0.249211    0.000786987   -2.48473e-09    1.56374e-07
25             23      -0.249204    0.000801792   -1.18358e-09    1.52497e-07
25             24      -0.249201     0.00080562    9.16847e-10    1.55163e-07
25             25           0.25              0    1.59658e-07    4.75261e-07
25             26      -0.249219    0.000776751    2.55853e-09    1.64164e-07
25             27         0.2492    0.000807822    2.73101e-09    1.53089e-07
25             28       0.249218    0.000778462   -1.38471e-09    1.64449e-07
25             29      -0.249205    0.000792882    4.83302e-10    1.67802e-07
25             30        0.24919    0.000827864    4.22535e-09      1.636e-07
25             31      -0.249196    0.000795009    4.79505e-10     1.5381e-07

26              0      -0.328428      0.0821894    2.10566e-07    5.18357e-05
26              1       0.329146      0.0814695    2.94626e-07    5.29623e-05
26              2      -0.328471      0.0824001    4.54677e-07    5.27512e-05
26              3       0.328969      0.0819454    5.03788e-07    5.33529e-05
26              4       0.328972       0.082363    1.79716e-08    5.26269e-05
26              5      -0.328796      0.0828023    2.43886e-07    5.32372e-05
26              6       0.328836      0.0835146   -4.62244e-08    5.33783e-05
26              7      -0.328266      0.0825022    2.99929e-07    5.33169e-05
26              8      -0.328095      0.0831677    2.03478e-07    5.28663e-05
26              9       0.327549      0.0840622    1.97543e-08    5.35634e-05
26             10      -0.327506      0.0839842    -2.7098e-07    5.45032e-05
26             11       0.327716      0.0836343    1.22095e-07    5.29281e-05
26             12       0.328782      0.0829302    1.18457e-07    5.16526e-05
26             13      -0.328709      0.0817034    2.60074e-07    5.25085e-05
26             14        0.32799      0.0831051    6.15553e-07    5.37122e-05
26             15      -0.328482      0.0829422    4.07353e-07     5.2435e-05
26             16       0.249205    0.000775433   -2.17625e-09    1.55822e-07
26             17      -0.249214    0.000786432    1.17698e-09     1.4808e-07
26             18       0.249218    0.000774283   -1.95234e-09    1.52722e-07
26             19      -0.249207    0.000789973   -2.90631e-09    1.50909e-07
26             20      -0.249235    0.000769623    1.31498e-10    1.64931e-07
26             21        0.24923    0.000781972    4.56182e-09    1.53566e-07
26             22      -0.249216    0.000779366   -2.53669e-09    1.57559e-07
26             23       0.249206    0.000794336    5.47322e-09    1.56941e-07
26             24       0.249222    0.000784664    2.85065e-10    1.55412e-07
26             25      -0.249219    0.000776751    2.55853e-09    1.64164e-07
26             26           0.25              0    1.54044e-07    4.11028e-07
26             27      -0.249221    0.000775585   -7.19348e-10    1.52652e-07
26             28      -0.249227    0.000770932     -1.998e-10    1.61516e-07
26             29       0.249212      0.0007966   -2.73994e-10    1.63382e-07
26             30      -0.249212    0.000778775   -3.95897e-09    1.56212e-07
26             31       0.249225    0.000776698     2.2183e-10    1.63756e-07

27              0       0.328254      0.0828118   -2.58386e-07    5.23492e-05
27              1      -0.329006      0.0819648   -3.12602e-07    5.33084e-05
27              2       0.328322      0.0829061   -5.33606e-07    5.26556e-05
27              3      -0.328772      0.0825403   -5.62845e-07    5.29881e-05
27              4      -0.328801      0.0829584   -4.97196e-08    5.23539e-05
27              5       0.328645      0.0832877    1.62494e-07    5.28486e-05
27              6      -0.328662      0.0840323   -1.91341e-07    5.31405e-05
27              7       0.328078      0.0830369   -1.91216e-07    5.31597e-05
27              8       0.327907      0.0837806   -3.94304e-07    5.26795e-05
27              9      -0.327393      0.0847012    5.04446e-08    5.27927e-05
27             10       0.327329      0.0846219   -2.88208e-07    5.37377e-05
27             11      -0.327528      0.0842372   -6.23672e-07    5.34361e-05
27             12      -0.328611      0.0834877     -8.661e-07    5.14757e-05
27             13       0.328537      0.0822338    -4.4111e-07    5.19464e-05
27             14      -0.327803       0.083603   -6.26021e-07     5.3513e-05
27             15       0.328312      0.0834653    -8.0256e-07    5.25825e-05
27             16      -0.249202    0.000790592    1.77338e-09    1.45935e-07
27             17       0.249217    0.000769489    1.75714e-09    1.52672e-07
27             18      -0.249211    0.000798203    2.47046e-09    1.53541e-07
27             19       0.249209    0.000793672   -2.26727e-09    1.59724e-07
27             20       0.249225    0.000777964   -2.75938e-09    1.60351e-07
27             21      -0.249212     0.00078586   -6.60226e-10    1.53392e-07
27             22       0.249212    0.000782036   -1.22955e-09    1.51321e-07
27             23      -0.249208    0.000792232    -1.5328e-09    1.49424e-07
27             24      -0.249215     0.00078484    2.27131e-09    1.49003e-07
27             25         0.2492    0.000807822    2.73101e-09    1.53089e-07
27             26      -0.249221    0.000775585   -7.19348e-10    1.52652e-07
27             27           0.25              0    1.55284e-07    4.36053e-07
27             28       0.249208     0.00077949   -1.87929e-09    1.51157e-07
27             29       -0.24921    0.000798986    2.19039e-09    1.50926e-07
27             30       0.249212    0.000782095    -2.1105e-09     1.5796e-07
27             31      -0.249206    0.000791066    1.18995e-09    1.63312e-07

28              0       0.328092      0.0825241    5.38657e-07    5.15015e-05
28              1      -0.328837      0.0817059    5.78905e-07    5.24075e-05
28              2       0.328161      0.0826371    8.86248e-07    5.22751e-05
28              3      -0.328654      0.0822204    6.68183e-07    5.27978e-05
28              4      -0.328627      0.0827569    6.13449e-07    5.18901e-05
28              5       0.328484      0.0831982      6.044e-07    5.26307e-05
28              6      -0.328513      0.0837694    6.47994e-07    5.31839e-05
28              7       0.327942      0.0828003    2.84483e-07    5.34352e-05
28              8       0.327771      0.0835241    4.28823e-07    5.28287e-05
28              9      -0.327223      0.0844944    6.66325e-07    5.29608e-05
28             10       0.327207      0.0843922     6.3732e-07    5.37364e-05
28             11      -0.327395      0.0840482    5.27939e-07    5.32496e-05
28             12      -0.328483       0.083261    4.70013e-07    5.13109e-05
28             13       0.328367      0.0820926    5.05472e-07     5.2198e-05
28             14      -0.327662      0.0833329    6.39304e-07    5.33704e-05
28             15       0.328162      0.0832344     4.4345e-07    5.24271e-05
28             16      -0.249208    0.000780194    1.76935e-10    1.49558e-07
