#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
30             29   -0.000650307    0.000491689      -0.245448     0.00121187
30             30       0.064727       0.017294       0.241362     0.00234002
30             31    0.000436489    0.000433716      -0.245478     0.00120462

31              0     -0.0182334      0.0110486     -0.0184933      0.0252062
31              1     -0.0128971     0.00806601     -0.0821244      0.0159927
31              2     -0.0211772      0.0127026      0.0458773     0.00949952
31              3     -0.0145807     0.00901122     -0.0682742      0.0090528
31              4     -0.0207305      0.0122827      0.0326612      0.0235933
31              5    -0.00496492     0.00375208      -0.118362     0.00677328
31              6     -0.0203442      0.0118374      0.0548927       0.012725
31              7    -0.00671655     0.00470414      -0.115765     0.00623966
31              8     -0.0206803      0.0121756        0.06233     0.00457809
31              9     -0.0153606     0.00866242     0.00554386     0.00859423
31             10     -0.0181163      0.0103255      0.0366845      0.0130323
31             11     -0.0150328     0.00840293     0.00858557     0.00887192
31             12     -0.0203173      0.0120096      0.0308841      0.0240481
31             13     -0.0053039     0.00431778      -0.121168     0.00535601
31             14     -0.0201306      0.0116368      0.0543238        0.01383
31             15    -0.00538714     0.00366716      -0.119612     0.00497159
31             16   -0.000643422    0.000502969       0.249715    0.000181058
31             17    2.11165e-05     5.0337e-05       -0.24969    0.000188831
31             18   -0.000501129     0.00037764       0.249702    0.000191686
31             19    0.000289667    0.000256821      -0.249699    0.000192006
31             20   -0.000171257    0.000249488      -0.230595     0.00630576
31             21    0.000708594    0.000682108       0.249649    0.000227028
31             22   -0.000221614    0.000238795      -0.245593     0.00107861
31             23    -0.00019359    0.000140266       0.249638    0.000201772
31             24     0.00408493      0.0026632     -0.0982113      0.0318791
31             25    -0.00127901    0.000729515       0.247718     0.00127995
31             26     0.00145932    0.000774017     -0.0244341     0.00455858
31             27    0.000438627    0.000902542       0.247679     0.00127513
31             28   -0.000446485    0.000487484      -0.231666     0.00521755
31             29   -0.000795048    0.000718944        0.24964    0.000228338
31             30    0.000436489    0.000433716      -0.245478     0.00120462
31             31     0.00105314     0.00122986       0.249671     0.00032053

