#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
5             10       0.997484              0      0.0598431    7.47963e-09
5             11       0.997077    0.000105301      0.0610783    0.000181899
5             12        0.99683    8.11141e-05      0.0622889    0.000198802
5             13       0.997216              0      0.0618236     1.4443e-08
5             14       0.996907              0      0.0606558              0
5             15       0.997041    1.50125e-07      0.0614488    9.85619e-09
5             16       0.997349              0      0.0620993              0
5             17       0.996184    0.000479801       0.060852    0.000689902
5             18       0.996427    7.45058e-08       0.061743              0
5             19       0.996135              0       0.060202    1.60771e-08
5             20       0.996186    0.000596562      0.0601288    0.000303073
5             21       0.997278    1.36977e-07      0.0606061              0
5             22       0.997965    5.96046e-08      0.0599552    5.18538e-09
5             23       0.996742    9.71437e-08      0.0609462    4.46647e-09
5             24       0.998543    9.12506e-08      0.0613371              0
5             25       0.997634              0      0.0612782     1.4473e-08
5             26       0.996855              0      0.0603817              0
5             27       0.998292              0      0.0613896    1.00738e-08
5             28       0.999221              0      0.0611628              0
5             29        0.99887              0      0.0617865              0
5             30        0.99831    5.21722e-06      0.0612428    0.000159577
5             31       0.998231              0      0.0614624              0
5             32       0.998148              0      0.0607054     4.9281e-09
5             33       0.998741    2.10207e-07       0.061062    7.92993e-09
5             34       0.999137              0      0.0603193    6.87541e-09
5             35       0.999181      6.664e-08      0.0598329              0
5             36     -0.0956849              0     0.00027078              0
5             37      -0.029572     0.00708785     0.00409082     0.00708504
5             38     0.00414258     0.00326707   -7.92218e-06    6.49606e-06
5             39     0.00848813     0.00310006       0.108957     0.00401886
5             40    -0.00060518    2.18279e-11   -0.000212775    4.05108e-11
5             41      0.0117455     0.00234738     -0.0485872     0.00628351
5             42      0.0124586     0.00158213     -0.0904214     0.00988144
5             43      0.0369538              0   -3.24749e-05              0
5             44    -0.00227073     0.00655373     0.00290237      0.0231178
5             45      0.0115054    5.46036e-10    9.11969e-05              0
5             46     0.00393556     0.00434873     -0.0980258      0.0154086
5             47     -0.0194586              0    7.78158e-05    6.98596e-12
5             48   -0.000284087     0.00185628   -3.51377e-05     5.5445e-05
5             49     -0.0121369     0.00756005      0.0739801      0.0132731
5             50     -0.0533379              0   -1.68937e-05              0
5             51    -0.00309651     0.00212087     -0.0976898      0.0114823
5             52     -0.0290756              0    3.38632e-05    2.44889e-12
5             53    -0.00806737     0.00307854     -0.0736943      0.0192161
5             54      0.0102124    3.89125e-05     -0.0108186    0.000511663
5             55      0.0417096              0    1.80824e-05              0
5             56     0.00177658     0.00305541      -0.027962      0.0134361
5             57     -0.0768371     0.00136092    0.000287337    0.000108018
5             58    -0.00335617     0.00150872     -0.0721451     0.00530192
5             59      0.0209239    3.69607e-09    4.67509e-05    3.74994e-12
5             60     -0.0246392              0   -9.07905e-05              0
5             61     -0.0167814     0.00515232      0.0705654      0.0193253
5             62     -0.0146913      0.0036397   -0.000170138    5.44982e-06
5             63     0.00344538     0.00210291     -0.0716637      0.0126673
5             64      0.0141895              0   -0.000117215              0
5             65     -0.0112634     0.00198773     -0.0422683      0.0122063
5             66      0.0154845     0.00447615     0.00927576       0.024097
5             67      0.0704284    1.07808e-08    0.000264716    2.86455e-11
5             68    -0.00291879     0.00069886      -0.112058     0.00313544
5             69     -0.0428914              0     5.2444e-05              0
5             70     -0.0134396     0.00286924       0.098923      0.0101344
5             71     0.00686453              0   -0.000238233    5.28447e-11

6              0       0.999189    0.000227915      0.0611477    0.000158619
6              1         0.9993    3.08595e-05      0.0624823     0.00016208
6              2       0.999346    0.000520091       0.062431    0.000161947
6              3       0.996635     0.00108795       0.063015    0.000163462
6              4       0.997836    0.000737054       0.061848    0.000160435
6              5       0.997439    0.000827551      0.0605812    0.000157149
6              6       0.999885    1.85571e-05        0.06116    0.000317574
6              7       0.999662    8.08227e-05      0.0625881    0.000162355
6              8       0.999422    0.000184255      0.0625972    0.000162378
6              9       0.999626    0.000370804      0.0618042     0.00020695
6             10       0.999607    6.22279e-05      0.0604145    0.000156716
6             11       0.999655    4.95151e-05      0.0616617    0.000286573
6             12       0.999521    3.18478e-05      0.0628838    0.000301403
6             13       0.999504    0.000138414      0.0624138    0.000161903
6             14       0.999325     0.00012541      0.0612349    0.000158845
6             15       0.999464    0.000298627      0.0620355    0.000160921
6             16       0.999543    0.000216013      0.0626921    0.000162625
6             17       0.999336    0.000231106      0.0614316    0.000587226
6             18       0.999522    6.58017e-08      0.0623325    0.000161692
6             19       0.999023    0.000317683      0.0607768    0.000157656
6             20       0.998846    0.000700371      0.0607036    0.000448429
6             21       0.999749    7.57146e-05      0.0611847    0.000158714
6             22       0.999118    0.000571354      0.0605276     0.00015701
6             23       0.999143    0.000363197       0.061528    0.000159605
6             24       0.999603    0.000381986      0.0619226    0.000160629
6             25        0.99878    0.000737479      0.0618632    0.000160475
6             26       0.998825    0.000586327      0.0609582    0.000158127
6             27       0.999198    0.000543955      0.0619757    0.000160766
6             28       0.998388    0.000570955      0.0617468    0.000160172
6             29       0.997743     0.00108445      0.0623764    0.000161806
6             30       0.999658    0.000258351      0.0618276    0.000249272
6             31       0.999661    0.000327886      0.0620492    0.000160957
6             32       0.999738    0.000185265       0.061285    0.000158975
6             33       0.997594    0.000692668       0.061645    0.000159909
6             34       0.996176     0.00118455      0.0608952    0.000157963
6             35        0.99724     0.00084311      0.0604041     0.00015669
6             36     -0.0960235    0.000444721    0.000273365    7.09115e-07
6             37      0.0257053      0.0107894      0.0041263     0.00714992
6             38     0.00467976     0.00341364   -8.00053e-06     6.5498e-06
6             39    -0.00293547     0.00918316       0.109989     0.00383731
6             40    -0.00140194     0.00109984   -0.000214807    5.57213e-07
6             41     -0.0418515     0.00816637      -0.049061     0.00643928
6             42     -0.0170001     0.00949441     -0.0912623     0.00978497
6             43      0.0374184    0.000621584    -3.2785e-05     8.5045e-08
6             44      0.0464975      0.0111046     0.00298482      0.0233891
6             45      0.0119124    0.000436056    9.20676e-05    2.38825e-07
6             46     -0.0163384     0.00992742      -0.098977      0.0156407
6             47     -0.0192051    0.000288707    7.85587e-05    2.03783e-07
6             48    0.000138653     0.00166464   -3.55392e-05    5.59536e-05
6             49     -0.0570317      0.0118353      0.0747067      0.0135095
6             50     -0.0525351    0.000770177    -1.7055e-05    4.42411e-08
6             51      0.0306772     0.00804887      -0.098633      0.0116717
6             52      -0.028589     0.00069204    3.41865e-05    8.86804e-08
6             53      0.0249396      0.0227816     -0.0743859      0.0193515
6             54      -0.037653     0.00623798     -0.0109207    0.000493947
6             55      0.0420253    0.000399152     1.8255e-05    4.73539e-08
6             56      0.0278013      0.0124571     -0.0282011      0.0135198
6             57     -0.0769774     0.00149163    0.000290298    0.000109658
6             58      0.0291364     0.00465479     -0.0728371     0.00539679
6             59      0.0207044    0.000285211    4.71972e-05    1.22431e-07
6             60     -0.0251155    0.000676355   -9.16572e-05    2.37761e-07
6             61     -0.0538495      0.0123477      0.0712666      0.0195972
6             62     -0.0144712     0.00378707    -0.00017175    5.13272e-06
6             63      0.0418927     0.00590143     -0.0723255      0.0126679
6             64      0.0136825     0.00065091   -0.000118334    3.06962e-07
6             65      0.0224415      0.0167246      -0.042651      0.0122546
6             66      0.0198087     0.00812873      0.0093993      0.0243221
6             67      0.0702905    0.000128482    0.000267243    6.93234e-07
6             68       0.021222     0.00559367      -0.113127     0.00314526
6             69     -0.0430224    0.000198667    5.29447e-05     1.3734e-07
6             70      0.0189286      0.0105409      0.0998687      0.0102675
6             71     0.00608487      0.0010894   -0.000240507    6.23881e-07

7              0       0.999052              0      0.0625759              0
7              1       0.999238     8.1617e-08      0.0639416              0
7              2        0.99943     2.0377e-07      0.0638891              0
7              3       0.996441              0      0.0644868              0
7              4       0.997613     1.9992e-07      0.0632925              0
